type        entry_flag  entry_name                              entry_disp                              version                 latest                  release         support         web_regexp                                                                                                                                      web_path                                                                                                                                        web_tstamp                                      web_size        web_check                                       web_status      iso_path                                                                                iso_tstamp                                      iso_size        iso_volume                                  rmk_path                                                                                rmk_tstamp                                      rmk_size        rmk_volume                                  ldr_initrd                                                                              ldr_kernel                                                                              cfg_path                                                                                cfg_tstamp                                      lnk_path                                                                                options                                                     create_flag 
dvd         m           menu-entry                              Auto%20install%20DVD%20media            -                       -                       -               -               -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               -                                                                                       -                                               -               -                                           -                                                                                       -                                               -               -                                           -                                                                                       -                                                                                       -                                                                                       -                                               -                                                                                       -                                                           -           
dvd         L           debian-11                               Debian%2011                             debian-11.0             debian-11.0             2021-08-14      2026-08-31      https://cdimage.debian.org/cdimage/archive/latest-oldoldstable/amd64/iso-dvd/debian[0-9.-]+-amd64-DVD-1.iso                                     https://cdimage.debian.org/cdimage/archive/latest-oldoldstable/amd64/iso-dvd/debian-11.11.0-amd64-DVD-1.iso                                     2024-08-31T16:11:53+00:00                       3992977408      2026-09-23T01:12:41.344158+00:00                200             :_DIRS_ISOS_:/linux/debian/debian-11.11.0-amd64-DVD-1.iso                               -                                               -               -                                           :_DIRS_RMAK_:/debian-11.11.0-amd64-DVD-1_preseed.iso                                    -                                               -               -                                           :_DIRS_LOAD_:/debian-11/install.amd/initrd.gz                                           :_DIRS_LOAD_:/debian-11/install.amd/vmlinuz                                             :_DIRS_CONF_:/preseed/ps_debian_server_oldold.cfg                                       -                                               -                                                                                       -                                                           -           
dvd         L           debian-12                               Debian%2012                             debian-12.0             debian-12.0             2023-06-10      2028-06-30      https://cdimage.debian.org/cdimage/archive/latest-oldstable/amd64/iso-dvd/debian[0-9.-]+-amd64-DVD-1.iso                                        https://cdimage.debian.org/cdimage/archive/latest-oldstable/amd64/iso-dvd/debian-12.15.0-amd64-DVD-1.iso                                        2026-07-11T15:45:43+00:00                       3989078016      2026-09-23T01:12:41.955873+00:00                200             :_DIRS_ISOS_:/linux/debian/debian-12.15.0-amd64-DVD-1.iso                               2026-07-11T15:45:43+00:00                       3989078016      -                                           :_DIRS_RMAK_:/debian-12.15.0-amd64-DVD-1_preseed.iso                                    -                                               -               -                                           :_DIRS_LOAD_:/debian-12/install.amd/initrd.gz                                           :_DIRS_LOAD_:/debian-12/install.amd/vmlinuz                                             :_DIRS_CONF_:/preseed/ps_debian_server_old.cfg                                          -                                               -                                                                                       -                                                           -           
dvd         o           debian-13                               Debian%2013                             debian-13.0             debian-13.0             2025-08-09      2030-06-30      https://cdimage.debian.org/cdimage/release/current/amd64/iso-dvd/debian[0-9.-]+amd64-DVD-1.iso                                                  https://cdimage.debian.org/cdimage/release/current/amd64/iso-dvd/debian-13.7.0-amd64-DVD-1.iso                                                  2026-09-12T11:35:33+00:00                       3992977408      2026-09-23T01:12:43.102449+00:00                200             :_DIRS_ISOS_:/linux/debian/debian-13.7.0-amd64-DVD-1.iso                                2026-09-12T11:35:33+00:00                       3992977408      -                                           :_DIRS_RMAK_:/debian-13.7.0-amd64-DVD-1_preseed.iso                                     -                                               -               -                                           :_DIRS_LOAD_:/debian-13/install.amd/initrd.gz                                           :_DIRS_LOAD_:/debian-13/install.amd/vmlinuz                                             :_DIRS_CONF_:/preseed/ps_debian_server.cfg                                              -                                               -                                                                                       -                                                           -           
dvd         U           debian-14                               Debian%2014                             debian-14.0             debian-14.0             2027-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               -                                                                                       -                                               -               -                                           -                                                                                       -                                               -               -                                           :_DIRS_LOAD_:/debian-14/install.amd/initrd.gz                                           :_DIRS_LOAD_:/debian-14/install.amd/vmlinuz                                             :_DIRS_CONF_:/preseed/ps_debian_server.cfg                                              -                                               -                                                                                       -                                                           -           
dvd         o           debian-testing                          Debian%20testing                        debian-testing          debian-testing          20xx-xx-xx      20xx-xx-xx      https://cdimage.debian.org/cdimage/weekly-builds/amd64/iso-dvd/debian-testing-amd64-DVD-1.iso                                                   https://cdimage.debian.org/cdimage/weekly-builds/amd64/iso-dvd/debian-testing-amd64-DVD-1.iso                                                   2026-09-21T07:56:59+00:00                       3994091520      2026-09-23T01:12:42.519119+00:00                200             :_DIRS_ISOS_:/linux/debian/debian-testing-amd64-DVD-1.iso                               2026-09-14T08:00:31+00:00                       3994091520      -                                           :_DIRS_RMAK_:/debian-testing-amd64-DVD-1_preseed.iso                                    -                                               -               -                                           :_DIRS_LOAD_:/debian-testing/install.amd/initrd.gz                                      :_DIRS_LOAD_:/debian-testing/install.amd/vmlinuz                                        :_DIRS_CONF_:/preseed/ps_debian_server.cfg                                              -                                               -                                                                                       -                                                           -           
dvd         L           ubuntu-live-20.04                       Ubuntu%2020.04%20Live%20Server          ubuntu-20.04            ubuntu-20.04            2020-04-23      2035-04-xx      https://releases.ubuntu.com/20.04/ubuntu-20.04[0-9.-]*-live-server-amd64.iso                                                                    https://releases.ubuntu.com/20.04/ubuntu-20.04.6-live-server-amd64.iso                                                                          2023-03-14T23:02:35+00:00                       1487339520      2026-09-23T01:12:43.396340+00:00                200             :_DIRS_ISOS_:/linux/ubuntu/ubuntu-20.04.6-live-server-amd64.iso                         -                                               -               -                                           :_DIRS_RMAK_:/ubuntu-20.04.6-live-server-amd64_nocloud.iso                              -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-live-20.04/casper/initrd                                           :_DIRS_LOAD_:/ubuntu-live-20.04/casper/vmlinuz                                          :_DIRS_CONF_:/nocloud/ubuntu_server_oldold                                              -                                               -                                                                                       -                                                           -           
dvd         L           ubuntu-live-22.04                       Ubuntu%2022.04%20Live%20Server          ubuntu-22.04            ubuntu-22.04            2022-04-21      2037-04-xx      https://releases.ubuntu.com/22.04/ubuntu-22.04[0-9.-]*-live-server-amd64.iso                                                                    https://releases.ubuntu.com/22.04/ubuntu-22.04.5-live-server-amd64.iso                                                                          2024-09-11T18:46:55+00:00                       2136926208      2026-09-23T01:12:43.467241+00:00                200             :_DIRS_ISOS_:/linux/ubuntu/ubuntu-22.04.5-live-server-amd64.iso                         -                                               -               -                                           :_DIRS_RMAK_:/ubuntu-22.04.5-live-server-amd64_nocloud.iso                              -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-live-22.04/casper/initrd                                           :_DIRS_LOAD_:/ubuntu-live-22.04/casper/vmlinuz                                          :_DIRS_CONF_:/nocloud/ubuntu_server_oldold                                              -                                               -                                                                                       -                                                           -           
dvd         L           ubuntu-live-24.04                       Ubuntu%2024.04%20Live%20Server          ubuntu-24.04            ubuntu-24.04            2024-04-25      2039-04-xx      https://releases.ubuntu.com/24.04/ubuntu-24.04[0-9.-]*-live-server-amd64.iso                                                                    https://releases.ubuntu.com/24.04/ubuntu-24.04.5-live-server-amd64.iso                                                                          2026-09-09T09:12:52+00:00                       4080486400      2026-09-23T01:12:44.181915+00:00                200             :_DIRS_ISOS_:/linux/ubuntu/ubuntu-24.04.5-live-server-amd64.iso                         -                                               -               -                                           :_DIRS_RMAK_:/ubuntu-24.04.5-live-server-amd64_nocloud.iso                              -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-live-24.04/casper/initrd                                           :_DIRS_LOAD_:/ubuntu-live-24.04/casper/vmlinuz                                          :_DIRS_CONF_:/nocloud/ubuntu_server_old                                                 -                                               -                                                                                       -                                                           -           
dvd         x           ubuntu-live-24.10                       Ubuntu%2024.10%20Live%20Server          ubuntu-24.10            ubuntu-24.10            2024-10-10      2025-07-10      https://old-releases.ubuntu.com/releases/24.10/ubuntu-24.10[0-9.-]*-live-server-amd64.iso                                                       https://old-releases.ubuntu.com/releases/24.10/ubuntu-24.10-live-server-amd64.iso                                                               2024-10-07T21:19:04+00:00                       2098460672      2026-09-23T01:12:45.054417+00:00                200             :_DIRS_ISOS_:/linux/ubuntu/ubuntu-24.10-live-server-amd64.iso                           -                                               -               -                                           :_DIRS_RMAK_:/ubuntu-24.10-live-server-amd64_nocloud.iso                                -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-live-24.10/casper/initrd                                           :_DIRS_LOAD_:/ubuntu-live-24.10/casper/vmlinuz                                          :_DIRS_CONF_:/nocloud/ubuntu_server_old                                                 -                                               -                                                                                       -                                                           -           
dvd         x           ubuntu-live-25.04                       Ubuntu%2025.04%20Live%20Server          ubuntu-25.04            ubuntu-25.04            2025-04-17      2026-01-15      https://old-releases.ubuntu.com/releases/25.04/ubuntu-25.04[0-9.-]*-live-server-amd64.iso                                                       https://old-releases.ubuntu.com/releases/25.04/ubuntu-25.04-live-server-amd64.iso                                                               2025-04-15T22:38:47+00:00                       2021750784      2026-09-23T01:12:45.225220+00:00                200             :_DIRS_ISOS_:/linux/ubuntu/ubuntu-25.04-live-server-amd64.iso                           -                                               -               -                                           :_DIRS_RMAK_:/ubuntu-25.04-live-server-amd64_nocloud.iso                                -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-live-25.04/casper/initrd                                           :_DIRS_LOAD_:/ubuntu-live-25.04/casper/vmlinuz                                          :_DIRS_CONF_:/nocloud/ubuntu_server_old                                                 -                                               -                                                                                       -                                                           -           
dvd         L           ubuntu-live-25.10                       Ubuntu%2025.10%20Live%20Server          ubuntu-25.10            ubuntu-25.10            2025-10-09      2026-07-09      https://releases.ubuntu.com/25.10/ubuntu-25.10[0-9.-]*-live-server-amd64.iso                                                                    https://releases.ubuntu.com/25.10/ubuntu-25.10-live-server-amd64.iso                                                                            2025-10-07T19:35:49+00:00                       2283360256      2026-09-23T01:12:44.828421+00:00                200             :_DIRS_ISOS_:/linux/ubuntu/ubuntu-25.10-live-server-amd64.iso                           2025-10-07T19:35:49+00:00                       2283360256      -                                           :_DIRS_RMAK_:/ubuntu-25.10-live-server-amd64_nocloud.iso                                -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-live-25.10/casper/initrd                                           :_DIRS_LOAD_:/ubuntu-live-25.10/casper/vmlinuz                                          :_DIRS_CONF_:/nocloud/ubuntu_server_old                                                 -                                               -                                                                                       -                                                           -           
dvd         o           ubuntu-live-26.04                       Ubuntu%2026.04%20Live%20Server          ubuntu-26.04            ubuntu-26.04            2026-04-23      2041-04-xx      https://releases.ubuntu.com/26.04/ubuntu-26.04[0-9.-]*-live-server-amd64.iso                                                                    https://releases.ubuntu.com/26.04/ubuntu-26.04.1-live-server-amd64.iso                                                                          2026-08-26T05:14:44+00:00                       2927861760      2026-09-23T01:12:45.515702+00:00                200             :_DIRS_ISOS_:/linux/ubuntu/ubuntu-26.04.1-live-server-amd64.iso                         2026-08-26T05:14:44+00:00                       2927861760      -                                           :_DIRS_RMAK_:/ubuntu-26.04.1-live-server-amd64_nocloud.iso                              -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-live-26.04/casper/initrd                                           :_DIRS_LOAD_:/ubuntu-live-26.04/casper/vmlinuz                                          :_DIRS_CONF_:/nocloud/ubuntu_server                                                     -                                               -                                                                                       -                                                           -           
dvd         o           ubuntu-live-26.10                       Ubuntu%2026.10%20Live%20Server          ubuntu-26.10            ubuntu-26.10            2026-10-15      2027-07-15      https://cdimage.ubuntu.com/ubuntu/releases/26.10/release/snapshot-[0-9]+/ubuntu-26.10-snapshot[0-9]+-live-server-amd64.iso                      https://cdimage.ubuntu.com/ubuntu/releases/26.10/release/snapshot-4/ubuntu-26.10-snapshot4-live-server-amd64.iso                                2026-09-15T09:26:31+00:00                       2972950528      2026-09-23T01:12:47.225799+00:00                200             :_DIRS_ISOS_:/linux/ubuntu/ubuntu-26.10-snapshot4-live-server-amd64.iso                 2026-09-15T09:26:31+00:00                       2972950528      -                                           :_DIRS_RMAK_:/ubuntu-26.10-snapshot4-live-server-amd64_nocloud.iso                      -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-live-26.10/casper/initrd                                           :_DIRS_LOAD_:/ubuntu-live-26.10/casper/vmlinuz                                          :_DIRS_CONF_:/nocloud/ubuntu_server                                                     -                                               -                                                                                       -                                                           -           
dvd         o           fedora-43                               Fedora%20Server%2043                    fedora-43               fedora-43               2025-10-28      2026-12-09      https://download.fedoraproject.org/pub/fedora/linux/releases/43/Server/x86_64/iso/Fedora-Server-dvd-x86_64-43[0-9.-]+.iso                       https://download.fedoraproject.org/pub/fedora/linux/releases/43/Server/x86_64/iso/Fedora-Server-dvd-x86_64-43-1.6.iso                           2025-10-23T03:43:07+00:00                       3484483584      2026-09-23T01:12:45.638444+00:00                200             :_DIRS_ISOS_:/linux/fedora/Fedora-Server-dvd-x86_64-43-1.6.iso                          2025-10-23T03:43:07+00:00                       3484483584      -                                           :_DIRS_RMAK_:/Fedora-Server-dvd-x86_64-43-1.6_kickstart.iso                             -                                               -               -                                           :_DIRS_LOAD_:/fedora-43/images/pxeboot/initrd.img                                       :_DIRS_LOAD_:/fedora-43/images/pxeboot/vmlinuz                                          :_DIRS_CONF_:/kickstart/ks_fedora-43_dvd.cfg                                            -                                               -                                                                                       -                                                           -           
dvd         o           fedora-44                               Fedora%20Server%2044                    fedora-44               fedora-44               2026-04-28      2027-06-02      https://download.fedoraproject.org/pub/fedora/linux/releases/44/Server/x86_64/iso/Fedora-Server-dvd-x86_64-44[0-9.-]+.iso                       https://download.fedoraproject.org/pub/fedora/linux/releases/44/Server/x86_64/iso/Fedora-Server-dvd-x86_64-44-1.7.iso                           2026-04-22T13:55:18+00:00                       3913023488      2026-09-23T01:12:45.932412+00:00                200             :_DIRS_ISOS_:/linux/fedora/Fedora-Server-dvd-x86_64-44-1.7.iso                          2026-04-22T13:55:18+00:00                       3913023488      -                                           :_DIRS_RMAK_:/Fedora-Server-dvd-x86_64-44-1.7_kickstart.iso                             -                                               -               -                                           :_DIRS_LOAD_:/fedora-44/images/pxeboot/initrd.img                                       :_DIRS_LOAD_:/fedora-44/images/pxeboot/vmlinuz                                          :_DIRS_CONF_:/kickstart/ks_fedora-44_dvd.cfg                                            -                                               -                                                                                       -                                                           -           
dvd         o           centos-stream-9                         CentOS%20Stream%209                     centos-stream-9         centos-stream-9         2021-12-03      2027-05-31      https://mirror.stream.centos.org/9-stream/BaseOS/x86_64/iso/CentOS-Stream-9-latest-x86_64-dvd1.iso                                              https://mirror.stream.centos.org/9-stream/BaseOS/x86_64/iso/CentOS-Stream-9-latest-x86_64-dvd1.iso                                              2026-09-22T04:04:56+00:00                       15677849600     2026-09-23T01:12:45.958990+00:00                200             :_DIRS_ISOS_:/linux/centos/CentOS-Stream-9-latest-x86_64-dvd1.iso                       2026-09-14T04:02:37+00:00                       15667757056     -                                           :_DIRS_RMAK_:/CentOS-Stream-9-latest-x86_64-dvd1_kickstart.iso                          -                                               -               -                                           :_DIRS_LOAD_:/centos-stream-9/images/pxeboot/initrd.img                                 :_DIRS_LOAD_:/centos-stream-9/images/pxeboot/vmlinuz                                    :_DIRS_CONF_:/kickstart/ks_centos-stream-9_dvd.cfg                                      -                                               -                                                                                       -                                                           -           
dvd         o           centos-stream-10                        CentOS%20Stream%2010                    centos-stream-10        centos-stream-10        2024-12-12      2030-05-31      https://mirror.stream.centos.org/10-stream/BaseOS/x86_64/iso/CentOS-Stream-10-latest-x86_64-dvd1.iso                                            https://mirror.stream.centos.org/10-stream/BaseOS/x86_64/iso/CentOS-Stream-10-latest-x86_64-dvd1.iso                                            2026-09-22T04:22:38+00:00                       10727849984     2026-09-23T01:12:46.056830+00:00                200             :_DIRS_ISOS_:/linux/centos/CentOS-Stream-10-latest-x86_64-dvd1.iso                      2026-09-14T04:21:41+00:00                       10721099776     -                                           :_DIRS_RMAK_:/CentOS-Stream-10-latest-x86_64-dvd1_kickstart.iso                         -                                               -               -                                           :_DIRS_LOAD_:/centos-stream-10/images/pxeboot/initrd.img                                :_DIRS_LOAD_:/centos-stream-10/images/pxeboot/vmlinuz                                   :_DIRS_CONF_:/kickstart/ks_centos-stream-10_dvd.cfg                                     -                                               -                                                                                       -                                                           -           
dvd         o           almalinux-9                             Alma%20Linux%209                        almalinux-9             almalinux-9.6           2025-05-20      20xx-xx-xx      https://repo.almalinux.org/almalinux/9/isos/x86_64/AlmaLinux-9-latest-x86_64-dvd.iso                                                            https://repo.almalinux.org/almalinux/9/isos/x86_64/AlmaLinux-9-latest-x86_64-dvd.iso                                                            2026-05-24T07:51:05+00:00                       15151923200     2026-09-23T01:12:45.977996+00:00                200             :_DIRS_ISOS_:/linux/almalinux/AlmaLinux-9-latest-x86_64-dvd.iso                         2026-05-24T07:51:05+00:00                       15151923200     -                                           :_DIRS_RMAK_:/AlmaLinux-9-latest-x86_64-dvd_kickstart.iso                               -                                               -               -                                           :_DIRS_LOAD_:/almalinux-9/images/pxeboot/initrd.img                                     :_DIRS_LOAD_:/almalinux-9/images/pxeboot/vmlinuz                                        :_DIRS_CONF_:/kickstart/ks_almalinux-9_dvd.cfg                                          -                                               -                                                                                       -                                                           -           
dvd         o           almalinux-10                            Alma%20Linux%2010                       almalinux-10            almalinux-10.0          2025-05-27      20xx-xx-xx      https://repo.almalinux.org/almalinux/10/isos/x86_64/AlmaLinux-10-latest-x86_64-dvd.iso                                                          https://repo.almalinux.org/almalinux/10/isos/x86_64/AlmaLinux-10-latest-x86_64-dvd.iso                                                          2026-05-23T21:44:03+00:00                       10106372096     2026-09-23T01:12:46.463519+00:00                200             :_DIRS_ISOS_:/linux/almalinux/AlmaLinux-10-latest-x86_64-dvd.iso                        2026-05-23T21:44:03+00:00                       10106372096     -                                           :_DIRS_RMAK_:/AlmaLinux-10-latest-x86_64-dvd_kickstart.iso                              -                                               -               -                                           :_DIRS_LOAD_:/almalinux-10/images/pxeboot/initrd.img                                    :_DIRS_LOAD_:/almalinux-10/images/pxeboot/vmlinuz                                       :_DIRS_CONF_:/kickstart/ks_almalinux-10_dvd.cfg                                         -                                               -                                                                                       -                                                           -           
dvd         o           rockylinux-9                            Rocky%20Linux%209                       rockylinux-9            rockylinux-9.6          2024-11-19      20xx-xx-xx      https://download.rockylinux.org/pub/rocky/9/isos/x86_64/Rocky-9-latest-x86_64-dvd.iso                                                           https://download.rockylinux.org/pub/rocky/9/isos/x86_64/Rocky-9-latest-x86_64-dvd.iso                                                           2026-05-25T19:55:35+00:00                       15194259456     2026-09-23T01:12:46.244490+00:00                200             :_DIRS_ISOS_:/linux/rockylinux/Rocky-9-latest-x86_64-dvd.iso                            2026-05-25T19:55:35+00:00                       15194259456     -                                           :_DIRS_RMAK_:/Rocky-9-latest-x86_64-dvd_kickstart.iso                                   -                                               -               -                                           :_DIRS_LOAD_:/rockylinux-9/images/pxeboot/initrd.img                                    :_DIRS_LOAD_:/rockylinux-9/images/pxeboot/vmlinuz                                       :_DIRS_CONF_:/kickstart/ks_rockylinux-9_dvd.cfg                                         -                                               -                                                                                       -                                                           -           
dvd         o           rockylinux-10                           Rocky%20Linux%2010                      rockylinux-10           rockylinux-10.0         20xx-xx-xx      20xx-xx-xx      https://download.rockylinux.org/pub/rocky/10/isos/x86_64/Rocky-10-latest-x86_64-dvd.iso                                                         https://download.rockylinux.org/pub/rocky/10/isos/x86_64/Rocky-10-latest-x86_64-dvd.iso                                                         2026-05-26T00:19:37+00:00                       10226171904     2026-09-23T01:12:46.443610+00:00                200             :_DIRS_ISOS_:/linux/rockylinux/Rocky-10-latest-x86_64-dvd.iso                           2026-05-26T00:19:37+00:00                       10226171904     -                                           :_DIRS_RMAK_:/Rocky-10-latest-x86_64-dvd_kickstart.iso                                  -                                               -               -                                           :_DIRS_LOAD_:/rockylinux-10/images/pxeboot/initrd.img                                   :_DIRS_LOAD_:/rockylinux-10/images/pxeboot/vmlinuz                                      :_DIRS_CONF_:/kickstart/ks_rockylinux-10_dvd.cfg                                        -                                               -                                                                                       -                                                           -           
dvd         o           miraclelinux-9                          Miracle%20Linux%209                     miraclelinux-9          miraclelinux-9.6        2025-07-14      20xx-xx-xx      https://repo.dist.miraclelinux.net/miraclelinux/isos/9.6-released/x86_64/MIRACLELINUX-9.[0-9.-]+-rtm-x86_64.iso                                 https://repo.dist.miraclelinux.net/miraclelinux/isos/9.6-released/x86_64/MIRACLELINUX-9.6-rtm-x86_64.iso                                        2025-07-09T05:49:31+00:00                       12297824256     2026-09-23T01:12:46.600580+00:00                200             :_DIRS_ISOS_:/linux/miraclelinux/MIRACLELINUX-9.6-rtm-x86_64.iso                        2025-07-09T05:49:31+00:00                       12297824256     -                                           :_DIRS_RMAK_:/MIRACLELINUX-9.6-rtm-x86_64_kickstart.iso                                 -                                               -               -                                           :_DIRS_LOAD_:/miraclelinux-9/images/pxeboot/initrd.img                                  :_DIRS_LOAD_:/miraclelinux-9/images/pxeboot/vmlinuz                                     :_DIRS_CONF_:/kickstart/ks_miraclelinux-9_dvd.cfg                                       -                                               -                                                                                       -                                                           -           
dvd         o           miraclelinux-9                          Miracle%20Linux%209                     miraclelinux-9          miraclelinux-9.8        2026-07-15      20xx-xx-xx      https://repo.dist.miraclelinux.net/miraclelinux/isos/9.8-released/x86_64/MIRACLELINUX-9.[0-9.-]+-rtm-x86_64.iso                                 https://repo.dist.miraclelinux.net/miraclelinux/isos/9.8-released/x86_64/MIRACLELINUX-9.8-rtm-x86_64.iso                                        2026-07-13T07:36:49+00:00                       13542518784     2026-09-23T01:12:46.626981+00:00                200             :_DIRS_ISOS_:/linux/miraclelinux/MIRACLELINUX-9.8-rtm-x86_64.iso                        2026-07-13T07:36:49+00:00                       13542518784     -                                           -                                                                                       -                                               -               -                                           -                                                                                       -                                                                                       -                                                                                       -                                               -                                                                                       -                                                           -           
dvd         x           opensuse-leap-15.6                      openSUSE%20Leap%2015.6                  opensuse-leap-15.6      opensuse-leap-15.6      2024-06-12      2026-04-30      https://download.opensuse.org/distribution/leap/15.6/iso/openSUSE-Leap-15.6-DVD-x86_64-Media.iso                                                https://download.opensuse.org/distribution/leap/15.6/iso/openSUSE-Leap-15.6-DVD-x86_64-Media.iso                                                2024-06-20T11:56:54+00:00                       4631560192      2026-09-23T01:12:47.464259+00:00                200             :_DIRS_ISOS_:/linux/opensuse/openSUSE-Leap-15.6-DVD-x86_64-Media.iso                    2024-06-20T11:56:54+00:00                       4631560192      -                                           :_DIRS_RMAK_:/openSUSE-Leap-15.6-DVD-x86_64-Media_autoyast.iso                          -                                               -               -                                           :_DIRS_LOAD_:/opensuse-leap-15.6/boot/x86_64/loader/initrd                              :_DIRS_LOAD_:/opensuse-leap-15.6/boot/x86_64/loader/linux                               :_DIRS_CONF_:/autoyast/autoinst_leap-15.6_dvd.xml                                       -                                               -                                                                                       -                                                           -           
dvd         o           opensuse-leap-16.0                      openSUSE%20Leap%2016.0                  opensuse-leap-16.0      opensuse-leap-16.0      2025-10-01      2027-10-31      https://download.opensuse.org/distribution/leap/16.0/offline/Leap-16.0-offline-installer-x86_64.install.iso                                     https://download.opensuse.org/distribution/leap/16.0/offline/Leap-16.0-offline-installer-x86_64.install.iso                                     2026-06-20T11:22:58+00:00                       4538236928      2026-09-23T01:12:47.479917+00:00                200             :_DIRS_ISOS_:/linux/opensuse/Leap-16.0-offline-installer-x86_64.install.iso             2026-06-20T11:22:58+00:00                       4538236928      -                                           :_DIRS_RMAK_:/Leap-16.0-offline-installer-x86_64.install_agama.iso                      -                                               -               -                                           :_DIRS_LOAD_:/opensuse-leap-16.0/boot/x86_64/loader/initrd                              :_DIRS_LOAD_:/opensuse-leap-16.0/boot/x86_64/loader/linux                               :_DIRS_CONF_:/agama/autoinst_leap-16.0.json                                             -                                               -                                                                                       -                                                           -           
dvd         o           opensuse-leap-16.1                      openSUSE%20Leap%2016.1                  opensuse-leap-16.1      opensuse-leap-16.1      20xx-xx-xx      20xx-xx-xx      https://download.opensuse.org/distribution/leap/16.1/offline/Leap-16.1-offline-installer-x86_64.install.iso                                     https://download.opensuse.org/distribution/leap/16.1/offline/Leap-16.1-offline-installer-x86_64.install.iso                                     2026-09-05T20:05:41+00:00                       4567597056      2026-09-23T01:12:48.030023+00:00                200             :_DIRS_ISOS_:/linux/opensuse/Leap-16.1-offline-installer-x86_64.install.iso             2026-09-05T20:05:41+00:00                       4567597056      -                                           :_DIRS_RMAK_:/Leap-16.1-offline-installer-x86_64.install_agama.iso                      -                                               -               -                                           :_DIRS_LOAD_:/opensuse-leap-16.1/boot/x86_64/loader/initrd                              :_DIRS_LOAD_:/opensuse-leap-16.1/boot/x86_64/loader/linux                               :_DIRS_CONF_:/agama/autoinst_leap-16.1.json                                             -                                               -                                                                                       -                                                           -           
dvd         o           opensuse-tumbleweed                     openSUSE%20Tumbleweed                   opensuse-tumbleweed     opensuse-tumbleweed     2014-11-xx      20xx-xx-xx      https://download.opensuse.org/tumbleweed/iso/openSUSE-Tumbleweed-DVD-x86_64-Current.iso                                                         https://download.opensuse.org/tumbleweed/iso/openSUSE-Tumbleweed-DVD-x86_64-Current.iso                                                         2026-09-21T14:59:58+00:00                       4653580288      2026-09-23T01:12:49.084416+00:00                200             :_DIRS_ISOS_:/linux/opensuse/openSUSE-Tumbleweed-DVD-x86_64-Current.iso                 2026-09-16T10:39:35+00:00                       4650434560      -                                           :_DIRS_RMAK_:/openSUSE-Tumbleweed-DVD-x86_64-Current_autoyast.iso                       -                                               -               -                                           :_DIRS_LOAD_:/opensuse-tumbleweed/boot/x86_64/loader/initrd                             :_DIRS_LOAD_:/opensuse-tumbleweed/boot/x86_64/loader/linux                              :_DIRS_CONF_:/autoyast/autoinst_tumbleweed_dvd.xml                                      -                                               -                                                                                       -                                                           -           
dvd         o           windows-10                              Windows%2010                            windows-10-22h2         windows-10-22h2-v1      2022-10-18      2025-10-14      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/windows/windows-10/Win10_22H2_Japanese_x64v1.iso                          -                                               -               -                                           -                                                                                       -                                               -               -                                           -                                                                                       -                                                                                       -                                                                                       -                                               -                                                                                       -                                                           -           
dvd         o           windows-11                              Windows%2011                            windows-11-25h2         windows-11-25h2-v2      2025-09-30      2027-10-12      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/windows/windows-11/Win11_25H2_Japanese_x64_v2.iso                         -                                               -               -                                           -                                                                                       -                                               -               -                                           -                                                                                       -                                                                                       -                                                                                       -                                               -                                                                                       -                                                           -           
dvd         x           windows-10                              Windows%2010                            windows-10-22h2         windows-10-22h2         2022-10-18      2025-10-14      -                                                                                                                                               -                                                                                                                                               -                                               -               -                                               -               :_DIRS_ISOS_:/windows/windows-10/Win10_22H2_Japanese_x64.iso                            -                                               -               -                                           -                                                                                       -                                               -               -                                           -                                                                                       -                                                                                       -                                                                                       -                                               -                                                                                       -                                                           -           
