netinst     o   centos-stream-netinst-9                 CentOS%20Stream%209                     centos-stream-9         centos-stream-9         2021-12-03      2027-05-31      https://ftp.iij.ad.jp/pub/linux/centos-stream/9-stream/BaseOS/x86_64/iso/CentOS-Stream-9-latest-x86_64-boot.iso                                 https://ftp.iij.ad.jp/pub/linux/centos-stream/9-stream/BaseOS/x86_64/iso/CentOS-Stream-9-latest-x86_64-boot.iso                                 2025-10-08%2003:59:16+0000                      1388429312      200             :_DIRS_ISOS_:/CentOS-Stream-9-latest-x86_64-boot.iso                                  2025-10-08%2012:59:16.0000000000+0900           1388429312      CentOS-Stream-9-BaseOS-x86_64               :_DIRS_RMAK_:/CentOS-Stream-9-latest-x86_64-boot_kickstart.iso                        2025-10-05%2002:16:42.0000000000+0900           1566277632      CentOS-Stream-9-BaseOS-x86_64               :_DIRS_LOAD_:/centos-stream-netinst-9/images/pxeboot/initrd.img                       :_DIRS_LOAD_:/centos-stream-netinst-9/images/pxeboot/vmlinuz                          :_DIRS_CONF_:/kickstart/ks_centos-stream-9_net.cfg                                    2025-10-07%2012:25:34.0000000000+0900           :_DIRS_HGFS_:/linux/centos                                                            o  
netinst     o   centos-stream-netinst-10                CentOS%20Stream%2010                    centos-stream-10        centos-stream-10        2024-12-12      2030-01-01      https://ftp.iij.ad.jp/pub/linux/centos-stream/10-stream/BaseOS/x86_64/iso/CentOS-Stream-10-latest-x86_64-boot.iso                               https://ftp.iij.ad.jp/pub/linux/centos-stream/10-stream/BaseOS/x86_64/iso/CentOS-Stream-10-latest-x86_64-boot.iso                               2025-10-06%2004:17:36+0000                      960479232       200             :_DIRS_ISOS_:/CentOS-Stream-10-latest-x86_64-boot.iso                                 2025-10-06%2013:17:36.0000000000+0900           960479232       CentOS-Stream-10-BaseOS-x86_64              :_DIRS_RMAK_:/CentOS-Stream-10-latest-x86_64-boot_kickstart.iso                       2025-10-05%2002:17:17.0000000000+0900           960710656       CentOS-Stream-10-BaseOS-x86_64              :_DIRS_LOAD_:/centos-stream-netinst-10/images/pxeboot/initrd.img                      :_DIRS_LOAD_:/centos-stream-netinst-10/images/pxeboot/vmlinuz                         :_DIRS_CONF_:/kickstart/ks_centos-stream-10_net.cfg                                   2025-10-07%2012:25:34.0000000000+0900           :_DIRS_HGFS_:/linux/centos                                                            o  
netinst     o   almalinux-netinst-9                     Alma%20Linux%209                        almalinux-9             almalinux-9.6           2025-05-20      20xx-xx-xx      https://repo.almalinux.org/almalinux/9/isos/x86_64/AlmaLinux-9-latest-x86_64-boot.iso                                                           https://repo.almalinux.org/almalinux/9/isos/x86_64/AlmaLinux-9-latest-x86_64-boot.iso                                                           2025-05-16%2013:57:02+0000                      1230602240      200             :_DIRS_ISOS_:/AlmaLinux-9-latest-x86_64-boot.iso                                      2025-05-16%2022:57:02.0000000000+0900           1230602240      AlmaLinux-9-6-x86_64-dvd                    :_DIRS_RMAK_:/AlmaLinux-9-latest-x86_64-boot_kickstart.iso                            2025-10-05%2002:17:47.0000000000+0900           1405157376      AlmaLinux-9-6-x86_64-dvd                    :_DIRS_LOAD_:/almalinux-netinst-9/images/pxeboot/initrd.img                           :_DIRS_LOAD_:/almalinux-netinst-9/images/pxeboot/vmlinuz                              :_DIRS_CONF_:/kickstart/ks_almalinux-9_net.cfg                                        2025-10-07%2012:25:33.0000000000+0900           :_DIRS_HGFS_:/linux/almalinux                                                         o  
netinst     o   almalinux-netinst-10                    Alma%20Linux%2010                       almalinux-10            almalinux-10.0          2025-05-27      20xx-xx-xx      https://repo.almalinux.org/almalinux/10/isos/x86_64/AlmaLinux-10-latest-x86_64-boot.iso                                                         https://repo.almalinux.org/almalinux/10/isos/x86_64/AlmaLinux-10-latest-x86_64-boot.iso                                                         2025-05-25%2007:39:32+0000                      855250944       200             :_DIRS_ISOS_:/AlmaLinux-10-latest-x86_64-boot.iso                                     2025-05-25%2016:39:32.0000000000+0900           855250944       AlmaLinux-10-0-x86_64-dvd                   :_DIRS_RMAK_:/AlmaLinux-10-latest-x86_64-boot_kickstart.iso                           2025-10-05%2002:18:13.0000000000+0900           855554048       AlmaLinux-10-0-x86_64-dvd                   :_DIRS_LOAD_:/almalinux-netinst-10/images/pxeboot/initrd.img                          :_DIRS_LOAD_:/almalinux-netinst-10/images/pxeboot/vmlinuz                             :_DIRS_CONF_:/kickstart/ks_almalinux-10_net.cfg                                       2025-10-07%2012:25:33.0000000000+0900           :_DIRS_HGFS_:/linux/almalinux                                                         o  
netinst     o   rockylinux-netinst-9                    Rocky%20Linux%209                       rockylinux-9            rockylinux-9.6          2024-11-19      20xx-xx-xx      https://download.rockylinux.org/pub/rocky/9/isos/x86_64/Rocky-9-latest-x86_64-boot.iso                                                          https://download.rockylinux.org/pub/rocky/9/isos/x86_64/Rocky-9-latest-x86_64-boot.iso                                                          2025-05-26%2020:19:42+0000                      1252147200      200             :_DIRS_ISOS_:/Rocky-9-latest-x86_64-boot.iso                                          2025-05-27%2005:19:42.0000000000+0900           1252147200      Rocky-9-6-x86_64-dvd                        :_DIRS_RMAK_:/Rocky-9-latest-x86_64-boot_kickstart.iso                                2025-10-05%2002:18:33.0000000000+0900           1426063360      Rocky-9-6-x86_64-dvd                        :_DIRS_LOAD_:/rockylinux-netinst-9/images/pxeboot/initrd.img                          :_DIRS_LOAD_:/rockylinux-netinst-9/images/pxeboot/vmlinuz                             :_DIRS_CONF_:/kickstart/ks_rockylinux-9_net.cfg                                       2025-10-07%2012:25:36.0000000000+0900           :_DIRS_HGFS_:/linux/rocky                                                             o  
netinst     o   rockylinux-netinst-10                   Rocky%20Linux%2010                      rockylinux-10           rockylinux-10.0         20xx-xx-xx      20xx-xx-xx      https://download.rockylinux.org/pub/rocky/10/isos/x86_64/Rocky-10-latest-x86_64-boot.iso                                                        https://download.rockylinux.org/pub/rocky/10/isos/x86_64/Rocky-10-latest-x86_64-boot.iso                                                        2025-05-31%2019:44:39+0000                      856610816       200             :_DIRS_ISOS_:/Rocky-10-latest-x86_64-boot.iso                                         2025-06-01%2004:44:39.0000000000+0900           856610816       Rocky-10-0-x86_64-dvd                       :_DIRS_RMAK_:/Rocky-10-latest-x86_64-boot_kickstart.iso                               2025-10-05%2002:18:56.0000000000+0900           856913920       Rocky-10-0-x86_64-dvd                       :_DIRS_LOAD_:/rockylinux-netinst-10/images/pxeboot/initrd.img                         :_DIRS_LOAD_:/rockylinux-netinst-10/images/pxeboot/vmlinuz                            :_DIRS_CONF_:/kickstart/ks_rockylinux-10_net.cfg                                      2025-10-07%2012:25:36.0000000000+0900           :_DIRS_HGFS_:/linux/rocky                                                             o  
netinst     o   miraclelinux-netinst-9                  Miracle%20Linux%209                     miraclelinux-9          miraclelinux-9.6        2024-09-02      20xx-xx-xx      https://repo.dist.miraclelinux.net/miraclelinux/isos/9.[0-9.]*-released/x86_64/MIRACLELINUX-9.[0-9.]*-rtm-minimal-x86_64.iso                    https://repo.dist.miraclelinux.net/miraclelinux/isos/9.6-released/x86_64/MIRACLELINUX-9.6-rtm-minimal-x86_64.iso                                2025-07-09%2005:20:51+0000                      2676490240      200             :_DIRS_ISOS_:/MIRACLELINUX-9.6-rtm-minimal-x86_64.iso                                 2025-07-09%2014:20:51.0000000000+0900           2676490240      MIRACLE-LINUX-9-6-x86_64                    :_DIRS_RMAK_:/MIRACLELINUX-9.6-rtm-minimal-x86_64_kickstart.iso                       2025-10-05%2002:19:48.0000000000+0900           2852126720      MIRACLE-LINUX-9-6-x86_64                    :_DIRS_LOAD_:/miraclelinux-netinst-9/images/pxeboot/initrd.img                        :_DIRS_LOAD_:/miraclelinux-netinst-9/images/pxeboot/vmlinuz                           :_DIRS_CONF_:/kickstart/ks_miraclelinux-9_net.cfg                                     2025-10-07%2012:25:35.0000000000+0900           :_DIRS_HGFS_:/linux/miraclelinux                                                      o  
netinst     x   opensuse-leap-netinst-15.6              openSUSE%20Leap%2015.6                  opensuse-leap-15.6      opensuse-leap-15.6      2024-06-12      2025-12-31      https://ftp.riken.jp/Linux/opensuse/distribution/leap/15.6/iso/openSUSE-Leap-15.6-NET-x86_64-Media.iso                                          https://ftp.riken.jp/Linux/opensuse/distribution/leap/15.6/iso/openSUSE-Leap-15.6-NET-x86_64-Media.iso                                          2024-06-20%2011:42:39+0000                      273678336       200             :_DIRS_ISOS_:/openSUSE-Leap-15.6-NET-x86_64-Media.iso                                 2024-06-20%2020:42:39.0000000000+0900           273678336       openSUSE-Leap-15.6-NET-x86_64710            :_DIRS_RMAK_:/openSUSE-Leap-15.6-NET-x86_64-Media_autoyast.iso                        2025-09-27%2022:47:41.0000000000+0900           268435456       openSUSE-Leap-15.6-NET-x86_64710            :_DIRS_LOAD_:/opensuse-leap-netinst-15.6/boot/x86_64/loader/initrd                    :_DIRS_LOAD_:/opensuse-leap-netinst-15.6/boot/x86_64/loader/linux                     :_DIRS_CONF_:/autoyast/autoinst_leap-15.6_net.xml                                     2025-09-27%2020:43:10.0000000000+0900           :_DIRS_HGFS_:/linux/opensuse                                                          s  
netinst     o   opensuse-leap-netinst-16.0              openSUSE%20Leap%2016.0                  opensuse-leap-16.0      opensuse-leap-16.0      2025-10-xx      20xx-xx-xx      https://ftp.riken.jp/Linux/opensuse/distribution/leap/16.0/offline/Leap-16.0-online-installer-x86_64.install.iso                                https://ftp.riken.jp/Linux/opensuse/distribution/leap/16.0/offline/Leap-16.0-online-installer-x86_64.install.iso                                2025-09-29%2013:49:38+0000                      683671552       200             :_DIRS_ISOS_:/Leap-16.0-online-installer-x86_64.install.iso                           2025-09-29%2022:49:38.0000000000+0900           683671552       Install-Leap-16.0-x86_64                    :_DIRS_RMAK_:/Leap-16.0-online-installer-x86_64.install_agama.iso                     2025-10-05%2002:20:25.0000000000+0900           1354805248      Install-Leap-16.0-x86_64                    :_DIRS_LOAD_:/opensuse-leap-netinst-16.0/boot/x86_64/loader/initrd                    :_DIRS_LOAD_:/opensuse-leap-netinst-16.0/boot/x86_64/loader/linux                     :_DIRS_CONF_:/agama/autoinst_leap-16.0.json                                           2025-10-07%2012:25:31.0000000000+0900           :_DIRS_HGFS_:/linux/opensuse                                                          o  
netinst     o   opensuse-tumbleweed-netinst             openSUSE%20Tumbleweed                   opensuse-tumbleweed     opensuse-tumbleweed     2014-11-xx      20xx-xx-xx      https://ftp.riken.jp/Linux/opensuse/tumbleweed/iso/openSUSE-Tumbleweed-NET-x86_64-Current.iso                                                   https://ftp.riken.jp/Linux/opensuse/tumbleweed/iso/openSUSE-Tumbleweed-NET-x86_64-Current.iso                                                   2025-10-01%2022:22:35+0000                      376438784       200             :_DIRS_ISOS_:/openSUSE-Tumbleweed-NET-x86_64-Current.iso                              2025-10-02%2007:22:35.0000000000+0900           376438784       openSUSE-Tumbleweed-NET-x86_64              :_DIRS_RMAK_:/openSUSE-Tumbleweed-NET-x86_64-Current_autoyast.iso                     2025-10-05%2002:20:58.0000000000+0900           370147328       openSUSE-Tumbleweed-NET-x86_64              :_DIRS_LOAD_:/opensuse-tumbleweed-netinst/boot/x86_64/loader/initrd                   :_DIRS_LOAD_:/opensuse-tumbleweed-netinst/boot/x86_64/loader/linux                    :_DIRS_CONF_:/autoyast/autoinst_tumbleweed_net.xml                                    2025-10-07%2012:25:33.0000000000+0900           :_DIRS_HGFS_:/linux/opensuse                                                          o  
netinst     x   opensuse-leap-netinst-16.0-beta         openSUSE%20Leap%2016.0%20Beta           opensuse-leap-16.0      opensuse-leap-16.0      2025-10-xx      20xx-xx-xx      https://download.opensuse.org/distribution/leap/16.0/offline/Leap-16.0-online-installer-x86_64.install.iso                                      https://download.opensuse.org/distribution/leap/16.0/offline/Leap-16.0-online-installer-x86_64.install.iso                                      2025-09-29%2013:49:38+0000                      683671552       200             :_DIRS_ISOS_:/Leap-16.0-online-installer-x86_64.install.iso                           2025-09-29%2022:49:38.0000000000+0900           683671552       Install-Leap-16.0-x86_64                    :_DIRS_RMAK_:/Leap-16.0-online-installer-x86_64.install_agama.iso                     2025-09-27%2022:48:26.0000000000+0900           1353752576      Install-Leap-16.0-x86_64                    :_DIRS_LOAD_:/opensuse-leap-netinst-16.0-beta/boot/x86_64/loader/initrd               :_DIRS_LOAD_:/opensuse-leap-netinst-16.0-beta/boot/x86_64/loader/linux                :_DIRS_CONF_:/agama/autoinst_leap-16.0.json                                           2025-09-27%2020:43:09.0000000000+0900           :_DIRS_HGFS_:/linux/opensuse                                                          o  
netinst     -   opensuse-leap-netinst-16.0-devel        openSUSE%20Leap%2016.0%20Devel          opensuse-leap-16.0      opensuse-leap-16.0      2025-10-xx      20xx-xx-xx      https://download.opensuse.org/repositories/systemsmanagement:/Agama:/Devel/images_Leap_16.0/iso/agama-installer.x86_64-Leap_16.0.iso            https://download.opensuse.org/repositories/systemsmanagement:/Agama:/Devel/images_Leap_16.0/iso/agama-installer.x86_64-Leap_16.0.iso            2025-07-10%2022:46:59+0000                      688771072       200             :_DIRS_ISOS_:/agama-installer.x86_64-Leap_16.0.iso                                    2025-07-10%2022:46:59.0000000000+0000           688771072       Install-Leap-16.0-x86_64                    :_DIRS_RMAK_:/agama-installer.x86_64-Leap_16.0_agama.iso                              2025-07-11%2000:18:23.0000000000+0000           689328128       Install-Leap-16.0-x86_64                    :_DIRS_LOAD_:/opensuse-leap-netinst-16.0-devel/boot/x86_64/loader/initrd              :_DIRS_LOAD_:/opensuse-leap-netinst-16.0-devel/boot/x86_64/loader/linux               :_DIRS_CONF_:/agama/autoinst_leap-16.0.json                                           2025-07-05%2001:45:26.0000000000+0000           :_DIRS_HGFS_:/linux/opensuse                                                          s  
netinst     -   opensuse-agama-netinst                  openSUSE%20Agama                        opensuse-agama          opensuse-agama          20xx-xx-xx      20xx-xx-xx      https://download.opensuse.org/repositories/systemsmanagement:/Agama:/Devel/images/iso/agama-installer.x86_64-openSUSE.iso                       https://download.opensuse.org/repositories/systemsmanagement:/Agama:/Devel/images/iso/agama-installer.x86_64-openSUSE.iso                       2025-07-10%2018:22:58+0000                      722653184       200             :_DIRS_ISOS_:/agama-installer.x86_64-openSUSE.iso                                     2025-07-10%2018:22:58.0000000000+0000           722653184       Install-openSUSE-x86_64                     :_DIRS_RMAK_:/agama-installer.x86_64-openSUSE_agama.iso                               2025-07-11%2000:18:35.0000000000+0000           723210240       Install-openSUSE-x86_64                     :_DIRS_LOAD_:/opensuse-agama-netinst/boot/x86_64/loader/initrd                        :_DIRS_LOAD_:/opensuse-agama-netinst/boot/x86_64/loader/linux                         :_DIRS_CONF_:/agama/autoinst_tumbleweed.json                                          2025-07-05%2001:45:26.0000000000+0000           :_DIRS_HGFS_:/linux/opensuse                                                          s  
netinst     -   opensuse-agama-netinst-pxe              openSUSE%20Agama%20PXE                  opensuse-agama          opensuse-agama          20xx-xx-xx      20xx-xx-xx      https://download.opensuse.org/repositories/systemsmanagement:/Agama:/Devel/images/iso/agama-installer.x86_64-openSUSE_PXE.iso                   https://download.opensuse.org/repositories/systemsmanagement:/Agama:/Devel/images/iso/agama-installer.x86_64-openSUSE_PXE.iso                   2025-07-10%2018:28:58+0000                      1017686016      200             :_DIRS_ISOS_:/agama-installer.x86_64-openSUSE_PXE.iso                                 2025-07-10%2018:28:58.0000000000+0000           1017686016      INSTALL                                     :_DIRS_RMAK_:/agama-installer.x86_64-openSUSE_PXE_agama.iso                           2025-07-11%2000:18:53.0000000000+0000           1018243072      INSTALL                                     :_DIRS_LOAD_:/opensuse-agama-netinst-pxe/boot/x86_64/loader/initrd                    :_DIRS_LOAD_:/opensuse-agama-netinst-pxe/boot/x86_64/loader/linux                     :_DIRS_CONF_:/agama/autoinst_tumbleweed.json                                          2025-07-05%2001:45:26.0000000000+0000           :_DIRS_HGFS_:/linux/opensuse                                                          s  
netinst     m   menu-entry                              -                                       -                       -                       -               -               -                                                                                                                                               -                                                                                                                                               -                                               -               -               -                                                                                     -                                               -               -                                           -                                                                                     -                                               -               -                                           -                                                                                     -                                                                                     -                                                                                     -                                               -                                                                                     -  
dvd         m   menu-entry                              Auto%20install%20DVD%20media            -                       -                       -               -               -                                                                                                                                               -                                                                                                                                               -                                               -               -               -                                                                                     -                                               -               -                                           -                                                                                     -                                               -               -                                           -                                                                                     -                                                                                     -                                                                                     -                                               -                                                                                     -  
dvd         L   debian-11                               Debian%2011                             debian-11.0             debian-11.0             2021-08-14      2024-08-15      https://cdimage.debian.org/cdimage/archive/latest-oldoldstable/amd64/iso-dvd/debian-11.[0-9.]*-amd64-DVD-1.iso                                  https://cdimage.debian.org/cdimage/archive/latest-oldstable/amd64/iso-dvd/debian-11.11.0-amd64-DVD-1.iso                                        2024-08-31%2016:11:53+0000                      3992977408      200             :_DIRS_ISOS_:/debian-11.11.0-amd64-DVD-1.iso                                          2024-08-31%2016:11:53.0000000000+0000           3992977408      Debian%2011.11.0%20amd64%201                :_DIRS_RMAK_:/debian-11.11.0-amd64-DVD-1_preseed.iso                                  2025-05-07%2012:33:12.0000000000+0000           4052156416      Debian%2011.11.0%20amd64%201                :_DIRS_LOAD_:/debian-11/install.amd/initrd.gz                                         :_DIRS_LOAD_:/debian-11/install.amd/vmlinuz                                           :_DIRS_CONF_:/preseed/ps_debian_server_old.cfg                                        2025-05-03%2006:18:42.0000000000+0000           :_DIRS_HGFS_:/linux/debian                                                            -  
dvd         o   debian-12                               Debian%2012                             debian-12.0             debian-12.0             2023-06-10      2026-06-10      https://cdimage.debian.org/cdimage/archive/latest-oldstable/amd64/iso-dvd/debian-12.[0-9.]*-amd64-DVD-1.iso                                     https://cdimage.debian.org/cdimage/archive/latest-oldstable/amd64/iso-dvd/debian-12.12.0-amd64-DVD-1.iso                                        2025-09-06%2017:09:04+0000                      3992977408      200             :_DIRS_ISOS_:/debian-12.12.0-amd64-DVD-1.iso                                          2025-09-07%2002:09:04.0000000000+0900           3992977408      Debian%2012.12.0%20amd64%201                :_DIRS_RMAK_:/debian-12.12.0-amd64-DVD-1_preseed.iso                                  2025-10-05%2002:22:27.0000000000+0900           4165287936      Debian%2012.12.0%20amd64%201                :_DIRS_LOAD_:/debian-12/install.amd/initrd.gz                                         :_DIRS_LOAD_:/debian-12/install.amd/vmlinuz                                           :_DIRS_CONF_:/preseed/ps_debian_server.cfg                                            2025-10-07%2012:25:36.0000000000+0900           :_DIRS_HGFS_:/linux/debian                                                            o  
dvd         o   debian-13                               Debian%2013                             debian-13.0             debian-13.0             2025-08-09      2028-08-09      https://cdimage.debian.org/cdimage/release/current/amd64/iso-dvd/debian-13.[0-9.]*-amd64-DVD-1.iso                                              https://cdimage.debian.org/cdimage/release/current/amd64/iso-dvd/debian-13.1.0-amd64-DVD-1.iso                                                  2025-09-06%2012:36:05+0000                      3981279232      200             :_DIRS_ISOS_:/debian-13.1.0-amd64-DVD-1.iso                                           2025-09-06%2021:36:05.0000000000+0900           3981279232      Debian%2013.1.0%20amd64%201                 :_DIRS_RMAK_:/debian-13.1.0-amd64-DVD-1_preseed.iso                                   2025-10-05%2002:23:42.0000000000+0900           4177526784      Debian%2013.1.0%20amd64%201                 :_DIRS_LOAD_:/debian-13/install.amd/initrd.gz                                         :_DIRS_LOAD_:/debian-13/install.amd/vmlinuz                                           :_DIRS_CONF_:/preseed/ps_debian_server.cfg                                            2025-10-07%2012:25:36.0000000000+0900           :_DIRS_HGFS_:/linux/debian                                                            o  
dvd         -   debian-14                               Debian%2014                             debian-14.0             debian-14.0             2027-xx-xx      20xx-xx-xx      -                                                                                                                                               -                                                                                                                                               -                                               -               -               :_DIRS_ISOS_:/debian-14.0.0-amd64-DVD-1.iso                                           -                                               -               -                                           -                                                                                     -                                               -               -                                           :_DIRS_LOAD_:/debian-14/install.amd/initrd.gz                                         :_DIRS_LOAD_:/debian-14/install.amd/vmlinuz                                           :_DIRS_CONF_:/preseed/ps_debian_server.cfg                                            2025-05-03%2006:18:42.000000+00                 :_DIRS_HGFS_:/linux/debian                                                            -  
dvd         o   debian-testing                          Debian%20testing                        debian-testing          debian-testing          20xx-xx-xx      20xx-xx-xx      https://cdimage.debian.org/cdimage/weekly-builds/amd64/iso-dvd/debian-testing-amd64-DVD-1.iso                                                   https://cdimage.debian.org/cdimage/weekly-builds/amd64/iso-dvd/debian-testing-amd64-DVD-1.iso                                                   2025-10-06%2005:45:24+0000                      3960668160      200             :_DIRS_ISOS_:/debian-testing-amd64-DVD-1.iso                                          2025-10-06%2014:45:24.0000000000+0900           3960668160      Debian%20testing%20amd64%201                :_DIRS_RMAK_:/debian-testing-amd64-DVD-1_preseed.iso                                  2025-10-05%2002:24:57.0000000000+0900           4240490496      Debian%20testing%20amd64%201                :_DIRS_LOAD_:/debian-testing/install.amd/initrd.gz                                    :_DIRS_LOAD_:/debian-testing/install.amd/vmlinuz                                      :_DIRS_CONF_:/preseed/ps_debian_server.cfg                                            2025-10-07%2012:25:36.0000000000+0900           :_DIRS_HGFS_:/linux/debian                                                            o  
dvd         L   ubuntu-live-20.04                       Ubuntu%2020.04%20Live%20Server          ubuntu-20.04            ubuntu-20.04            2020-04-23      2025-05-29      https://releases.ubuntu.com/20.04/ubuntu-20.04[0-9.]*-live-server-amd64.iso                                                                     https://releases.ubuntu.com/20.04/ubuntu-20.04.6-live-server-amd64.iso                                                                          2023-03-14%2023:02:35+0000                      1487339520      200             :_DIRS_ISOS_:/ubuntu-20.04.6-live-server-amd64.iso                                    -                                               -               -                                           :_DIRS_RMAK_:/ubuntu-20.04.6-live-server-amd64_nocloud.iso                            -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-live-20.04/casper/initrd                                         :_DIRS_LOAD_:/ubuntu-live-20.04/casper/vmlinuz                                        :_DIRS_CONF_:/nocloud/ubuntu_server_old                                               -                                               :_DIRS_HGFS_:/linux/ubuntu                                                            -  
dvd         S   ubuntu-live-22.04                       Ubuntu%2022.04%20Live%20Server          ubuntu-22.04            ubuntu-22.04            2022-04-21      2027-06-01      https://releases.ubuntu.com/22.04/ubuntu-22.04[0-9.]*-live-server-amd64.iso                                                                     https://releases.ubuntu.com/22.04/ubuntu-22.04.5-live-server-amd64.iso                                                                          2024-09-11%2018:46:55+0000                      2136926208      200             :_DIRS_ISOS_:/ubuntu-22.04.5-live-server-amd64.iso                                    -                                               -               -                                           :_DIRS_RMAK_:/ubuntu-22.04.5-live-server-amd64_nocloud.iso                            -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-live-22.04/casper/initrd                                         :_DIRS_LOAD_:/ubuntu-live-22.04/casper/vmlinuz                                        :_DIRS_CONF_:/nocloud/ubuntu_server_old                                               -                                               :_DIRS_HGFS_:/linux/ubuntu                                                            -  
dvd         o   ubuntu-live-24.04                       Ubuntu%2024.04%20Live%20Server          ubuntu-24.04            ubuntu-24.04            2024-04-25      2029-05-31      https://releases.ubuntu.com/24.04/ubuntu-24.04[0-9.]*-live-server-amd64.iso                                                                     https://releases.ubuntu.com/24.04/ubuntu-24.04.3-live-server-amd64.iso                                                                          2025-08-05%2023:54:22+0000                      3303444480      200             :_DIRS_ISOS_:/ubuntu-24.04.3-live-server-amd64.iso                                    2025-08-06%2008:54:22.0000000000+0900           3303444480      Ubuntu-Server%2024.04.3%20LTS%20amd64       :_DIRS_RMAK_:/ubuntu-24.04.3-live-server-amd64_nocloud.iso                            2025-10-05%2002:26:07.0000000000+0900           3303696384      Ubuntu-Server%2024.04.3%20LTS%20amd64       :_DIRS_LOAD_:/ubuntu-live-24.04/casper/initrd                                         :_DIRS_LOAD_:/ubuntu-live-24.04/casper/vmlinuz                                        :_DIRS_CONF_:/nocloud/ubuntu_server                                                   2025-10-07%2012:25:36.0000000000+0900           :_DIRS_HGFS_:/linux/ubuntu                                                            o  
dvd         L   ubuntu-live-24.10                       Ubuntu%2024.10%20Live%20Server          ubuntu-24.10            ubuntu-24.10            2024-10-10      2025-07-xx      https://releases.ubuntu.com/24.10/ubuntu-24.10[0-9.]*-live-server-amd64.iso                                                                     https://releases.ubuntu.com/24.10/ubuntu-24.10-live-server-amd64.iso                                                                            2024-10-07%2021:19:04+0000                      2098460672      200             :_DIRS_ISOS_:/ubuntu-24.10-live-server-amd64.iso                                      2024-10-08%2006:19:04.0000000000+0900           2098460672      Ubuntu-Server%2024.10%20amd64               :_DIRS_RMAK_:/ubuntu-24.10-live-server-amd64_nocloud.iso                              2025-08-10%2019:19:52.0000000000+0900           2098696192      Ubuntu-Server%2024.10%20amd64               :_DIRS_LOAD_:/ubuntu-live-24.10/casper/initrd                                         :_DIRS_LOAD_:/ubuntu-live-24.10/casper/vmlinuz                                        :_DIRS_CONF_:/nocloud/ubuntu_server                                                   2025-07-26%2011:13:08.0000000000+0900           :_DIRS_HGFS_:/linux/ubuntu                                                            s  
dvd         o   ubuntu-live-25.04                       Ubuntu%2025.04%20Live%20Server          ubuntu-25.04            ubuntu-25.04            2025-04-17      2026-01-xx      https://releases.ubuntu.com/25.04/ubuntu-25.04[0-9.]*-live-server-amd64.iso                                                                     https://releases.ubuntu.com/25.04/ubuntu-25.04-live-server-amd64.iso                                                                            2025-04-15%2022:38:47+0000                      2021750784      200             :_DIRS_ISOS_:/ubuntu-25.04-live-server-amd64.iso                                      2025-04-16%2007:38:47.0000000000+0900           2021750784      Ubuntu-Server%2025.04%20amd64               :_DIRS_RMAK_:/ubuntu-25.04-live-server-amd64_nocloud.iso                              2025-10-05%2002:26:53.0000000000+0900           2022002688      Ubuntu-Server%2025.04%20amd64               :_DIRS_LOAD_:/ubuntu-live-25.04/casper/initrd                                         :_DIRS_LOAD_:/ubuntu-live-25.04/casper/vmlinuz                                        :_DIRS_CONF_:/nocloud/ubuntu_server                                                   2025-10-07%2012:25:36.0000000000+0900           :_DIRS_HGFS_:/linux/ubuntu                                                            o  
dvd         o   ubuntu-live-25.10                       Ubuntu%2025.10%20Live%20Server          ubuntu-25.10            ubuntu-25.10            20xx-xx-xx      20xx-xx-xx      https://releases.ubuntu.com/25.10/ubuntu-25.10[0-9.]*-live-server-amd64.iso                                                                     https://releases.ubuntu.com/25.10/ubuntu-25.10-live-server-amd64.iso                                                                            2025-10-07%2019:35:49+0000                      2283360256      200             :_DIRS_ISOS_:/ubuntu-25.10-live-server-amd64.iso                                      2025-10-08%2004:35:49.0000000000+0900           2283360256      Ubuntu-Server%2025.10%20amd64               :_DIRS_RMAK_:/ubuntu-25.10-live-server-amd64_nocloud.iso                              -                                               -               -                                           :_DIRS_LOAD_:/ubuntu-live-25.10/casper/initrd                                         :_DIRS_LOAD_:/ubuntu-live-25.10/casper/vmlinuz                                        :_DIRS_CONF_:/nocloud/ubuntu_server                                                   2025-10-07%2012:25:36.0000000000+0900           :_DIRS_HGFS_:/linux/ubuntu                                                            o  
dvd         x   ubuntu-live-25.10-beta                  Ubuntu%2025.10%20Live%20Server          ubuntu-25.10            ubuntu-25.10            20xx-xx-xx      20xx-xx-xx      https://releases.ubuntu.com/25.10/ubuntu-25.10[0-9.]*-beta-live-server-amd64.iso                                                                https://releases.ubuntu.com/25.10/ubuntu-25.10-beta-live-server-amd64.iso                                                                       2025-09-18%2000:55:36+0000                      2299314176      200             :_DIRS_ISOS_:/ubuntu-25.10-beta-live-server-amd64.iso                                 2025-09-18%2009:55:36.0000000000+0900           2299314176      Ubuntu-Server%2025.10%20amd64               :_DIRS_RMAK_:/ubuntu-25.10-beta-live-server-amd64_nocloud.iso                         2025-10-05%2002:27:36.0000000000+0900           2299566080      Ubuntu-Server%2025.10%20amd64               :_DIRS_LOAD_:/ubuntu-live-25.10/casper/initrd                                         :_DIRS_LOAD_:/ubuntu-live-25.10/casper/vmlinuz                                        :_DIRS_CONF_:/nocloud/ubuntu_server                                                   2025-10-07%2012:25:36.0000000000+0900           :_DIRS_HGFS_:/linux/ubuntu                                                            o  
